Concert ID,Track,Kriti,Ragam,Composer,Main Artist,Album hrefs
46 - C0044 - 049-Emani-RTPs,2,rAgam_tAnam_pallavi,simhEndramadhyamam,Own/Others,Emani Sankara Sastry,http://sangeethamshare.org/asokan/CARNATIC/049-Emani-RTPs
55 - C0004 - 004-N_Ramani-R_Thyag,6,rAgam_tAnam_pallavi,simhEndramadhyamam,Own/Others,N Ramani,http://sangeethamshare.org/vikram/UPLOADS-001-100/004-N_Ramani-R_Thyagarajan/
55 - C0006 - 006-S_Kalyanaraman,5,rAgam_tAnam_pallavi,simhEndramadhyamam,Own/Others,Tanjore S Kalyanaraman,http://sangeethamshare.org/vikram/UPLOADS-001-100/006-S_Kalyanaraman/
57 - C0136 - 136-M_Chandrasekhara,7,rAgam_tAnam_pallavi,simhEndramadhyamam,Own/Others,M Chandrasekhar,http://sangeethamshare.org/sreekanth/136-M_Chandrasekharan-Live_Concert/
01 - c0214 - 1329-Sikkil_Mala_Cha,4,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Sikkil Mala Chandrasekhar,http://sangeethamshare.org/tvg/UPLOADS-1201---1400/1329-Sikkil_Mala_Chandrasekhar-Flute
01 - C0337 - 1065-Sikkil_C_Guruch,4,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Sikkil Gurucharan,http://sangeethamshare.org/tvg/UPLOADS-1001---1200/1065-Sikkil_C_Gurucharan-Podhigai_TV
01 - C0394 - 1130-Padmavathy_Naga,4,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Padmavathy Nagarajan,http://sangeethamshare.org/tvg/UPLOADS-1001---1200/1130-Padmavathy_Nagarajan-Podhigai_TV-SRSN
01 - c1139 - 668.G.SRIKANTH,3,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,G Srikanth,http://sangeethamshare.org/tvg/UPLOADS-0601---0800/668.G.SRIKANTH/
01 - C1143 - 672.K.S.NARAYANASAMI,2,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,KS Narayanaswami,http://sangeethamshare.org/tvg/UPLOADS-0601---0800/672.K.S.NARAYANASAMI_VEENA/
01 - c1191 - 720.SUGUNA_PURUSHOTH,4,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Suguna Purushothaman,http://sangeethamshare.org/tvg/UPLOADS-0601---0800/720.SUGUNA_PURUSHOTHAMAN/
01 - c1430 - 0979.Gayathri_Girish,4,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Gayathri Girish,http://sangeethamshare.org/tvg/UPLOADS-0801---1000/0979.Gayathri_Girish-Podhigai_TV/
01 - C1664 - 1739-VV_Subramaniam-,3,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,VV Subramanyam,http://sangeethamshare.org/tvg/UPLOADS-1601---1800/1739-VV_Subramaniam-Violin/
01 - C1783 - 1874-Kalpagam_Swamin,5,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Kalpagam Swaminathan,http://sangeethamshare.org/tvg/UPLOADS-1801---2000/1874-Kalpagam_Swaminathan_2-Podhigai_TV_Audio/
01 - c1923 - 20.Dr.Srivlasan_J.Me,3,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Sreevalsan J Menon,http://sangeethamshare.org/tvg/SEASON_2008/20.Dr.Srivlasan_J.Menon/
01 - C1923 - 20.Dr.Srivlasan_J.Me,4,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Sreevalsan J Menon,http://sangeethamshare.org/tvg/SEASON_2008/20.Dr.Srivlasan_J.Menon/
01 - C1966 - 1623-S_Kasim-S_Babu-,4,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,"Kasim,Babu",http://sangeethamshare.org/tvg/UPLOADS-1601---1800/1623-S_Kasim-S_Babu-Nadaswaram-TV_Audio/
01 - C1995 - 1731-U_Shrinivas-Man,4,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,U Shrinivas,http://sangeethamshare.org/tvg/UPLOADS-1601---1800/1731-U_Shrinivas-Mandolin-TV_Audio/
01 - C2320 - 2295-Thiruvarur_S_Sw,4,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Thiruvarur S Swaminathan,http://sangeethamshare.org/tvg/UPLOADS-2201---2400/2295-Thiruvarur_S_Swaminathan-Flute/
01 - c2460 - 2459-Shyamala_Venkat,5,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Shyamala Venkateswaran,http://sangeethamshare.org/tvg/UPLOADS-2401---2600/2459-Shyamala_Venkateswaran/
01 - c2460 - 2459-Shyamala_Venkat,6,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Shyamala Venkateswaran,http://sangeethamshare.org/tvg/UPLOADS-2401---2600/2459-Shyamala_Venkateswaran/
01 - c2857 - 2890-Thiruvaru_S_Swa,4,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Thiruvarur S Swaminathan,http://sangeethamshare.org/tvg/UPLOADS-2801---3000/2890-Thiruvaru_S_Swaminathan-Flute/
01 - C2857 - 2890-Thiruvaru_S_Swa,5,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Thiruvarur S Swaminathan,http://sangeethamshare.org/tvg/UPLOADS-2801---3000/2890-Thiruvaru_S_Swaminathan-Flute/
01 - c3003 - 018-Sikkil_Mala_Chan,3,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Sikkil Mala Chandrasekhar,http://sangeethamshare.org/tvg/SEASON_2012/018-Sikkil_Mala_Chandrasekhar-AIR_Isai_Vizha_2012/
01 - c3003 - 018-Sikkil_Mala_Chan,4,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Sikkil Mala Chandrasekhar,http://sangeethamshare.org/tvg/SEASON_2012/018-Sikkil_Mala_Chandrasekhar-AIR_Isai_Vizha_2012/
01 - C3126 - 3112-Mani_Krishnaswa,3,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Mani Krishnaswamy,http://sangeethamshare.org/tvg/UPLOADS-3001---3200/3112-Mani_Krishnaswamy-DTH/
01 - C3575 - 3540-Lahari_Kolachel,3,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Lahari Kolachela,http://sangeethamshare.org/tvg/UPLOADS-3401---3600/3540-Lahari_Kolachela-SS_2014/
01 - C3738 - 3668-Thiruvarur_S_Sw,4,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Thiruvarur S Swaminathan,http://sangeethamshare.org/tvg/UPLOADS-3601---3800/3668-Thiruvarur_S_Swaminathan-Flute/
01 - C3751 - 3682-A_Kanyakumari-V,5,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,A Kanyakumari,http://sangeethamshare.org/tvg/UPLOADS-3601---3800/3682-A_Kanyakumari-Violin/
01 - C3835 - 3770-R_Ganesh,3,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,R Ganesh,http://sangeethamshare.org/tvg/UPLOADS-3601---3800/3770-R_Ganesh/
01 - C3901 - 3838-Radha-Jayalaksh,4,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,"Radha,Jayalakshmi",http://sangeethamshare.org/tvg/UPLOADS-3801---4000/3838-Radha-Jayalakshmi/
01 - C3911 - 3849-Visalakshi_Nith,2,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Visalakshi Nithyanand,http://sangeethamshare.org/tvg/UPLOADS-3801---4000/3849-Visalakshi_Nithyanand/
01 - C4105 - 4050-Prince_Ramavarm,2,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Prince Ramavarma,http://sangeethamshare.org/tvg/UPLOADS-4001---4200/4050-Prince_Ramavarma-AIR_Trivandrum/
01 - C4343 - 4252-Thiruvarur_S-Sw,4,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Thiruvarur S Swaminathan,http://sangeethamshare.org/tvg/UPLOADS-4201---4400/4252-Thiruvarur_S-Swaminathan-Flute/
01 - C4993 - 4915-Chinmaya_Sister,4,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,"Chinmaya Sisters - Uma,Radhika",http://sangeethamshare.org/tvg/UPLOADS-4801---5000/4915-Chinmaya_Sisters-Uma-Radhika
01 - C4999 - 4923-Bombay_Sisters-,2,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Bombay Sisters,http://sangeethamshare.org/tvg/UPLOADS-4801---5000/4923-Bombay_Sisters-Ragam_24x7-Swatitirunal
01 - C5069 - 4998-M_Subramanya_Sh,3,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,M Subramanya Sharma,http://sangeethamshare.org/tvg/UPLOADS-4801---5000/4998-M_Subramanya_Sharma-Violin-Ragam_24x7
01 - C5101 - 5034-Kasim-Babu-Nada,3,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,"Kasim,Babu",http://sangeethamshare.org/tvg/UPLOADS-5001---5200/5034-Kasim-Babu-Nadaswaram-Ragam_24x7
01 - C5103 - 5036-Padma_Sugavanam,3,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Padma Sugavanam,http://sangeethamshare.org/tvg/UPLOADS-5001---5200/5036-Padma_Sugavanam
01 - C5587 - 5500-S_Kasim-Nadaswa,4,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,S Kasim,http://sangeethamshare.org/tvg/UPLOADS-5401---5600/5500-S_Kasim-Nadaswaram/
01 - C5736 - 5612-Padma_Chandilya,4,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Padma Chandilyan,http://sangeethamshare.org/tvg/UPLOADS-5601---5800/5612-Padma_Chandilyan/
01 - C6372 - 6222-Santhosh_Subram,4,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Santhosh Subramanian,http://sangeethamshare.org/tvg/UPLOADS-6201---6400/6222-Santhosh_Subramanian/
02 - C0136 - 144_MaharajapuramSan,5,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Maharajapuram Santhanam,http://sangeethamshare.org/kasturi/UPLOADS-0001-0200/144_MaharajapuramSanthanam_MA_1990
03 - C0011 - 225-Bombay_Sisters-V,5,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Bombay Sisters,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/225-Bombay_Sisters-Vocal_duet-Houston_TX-USA-1989/
03 - C0117 - 119-Prince_RAmavarma,2,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Prince Ramavarma,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/119-Prince_RAmavarma-Vocal-At_Paris-1998/
03 - C0117 - 119-Prince_RAmavarma,3,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Prince Ramavarma,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/119-Prince_RAmavarma-Vocal-At_Paris-1998/
03 - C0117 - 119-Prince_RAmavarma,4,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Prince Ramavarma,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/119-Prince_RAmavarma-Vocal-At_Paris-1998/
03 - C0818 - 465-musiri_subrahmaN,7,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Musiri Subramanya Iyer,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/465-musiri_subrahmaNya_iyer-vocal-2/
03 - C1078 - 724-VV_subrahmaNyam-,5,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,VV Subramanyam,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-601-900/724-VV_subrahmaNyam-violin-Madras-1986/
06 - c0124 - 0146-Gayathri_Girish,4,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Gayathri Girish,http://sangeethamshare.org/svasu/UPLOADS-0001-0200/0146-Gayathri_Girish
06 - c0709 - 0807_Ms.P.NandiniSha,4,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,P Nandini Sharma,http://sangeethamshare.org/svasu/UPLOADS-0801-1000/0807_Ms.P.NandiniSharma
10 - C0136 - 132-MLVasanta_Kumari,1,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,ML Vasanthakumari,http://sangeethamshare.org/vijayagopal/UPLOADS-001-200/132-MLVasanta_Kumari-Vocal/
10 - C0398 - 397-Nedunuri_Krishna,5,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Nedunuri Krishnamurthy,http://sangeethamshare.org/vijayagopal/UPLOADS-201-400/397-Nedunuri_Krishnamurthy-Vocal/
10 - C0490 - 500-TR_Mahalingam-Fl,9,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,TR Mahalingam,http://sangeethamshare.org/vijayagopal/UPLOADS-401-600/500-TR_Mahalingam-Flute/
15 - C0110 - 106-Maharajapuram-Sa,8,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Maharajapuram Santhanam,http://sangeethamshare.org/muralidaran/Uploads-101-200/106-Maharajapuram-Santhanam-Live_Concert-1991/
15 - C0271 - 268-Nithyasree_Mahad,9,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Nithyasri Mahadevan,http://www.sangeethamshare.org/muralidaran/Uploads-201-300/268-Nithyasree_Mahadevan-Live_Concert-3/
17 - C0101 - 102-MSG-Narmadha-GD-,4,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,MS Gopalakrishnan,http://sangeethamshare.org/ramasamy_v/102-MSG-Narmadha-GD-VAS/
23 - C0047 - 051-MSS-VVS-TKM-1970,7,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,MS Subbulakshmi,http://sangeethamshare.org/murthy/Karnatak/UPLOADS-001-200/051-MSS-VVS-TKM-1970s-Shri-Vasudevans-Upload
23 - C0247 - 261_MSSubbulakshmi-S,8,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,MS Subbulakshmi,http://sangeethamshare.org/murthy/Karnatak/UPLOADS-201-400/261_MSSubbulakshmi-Shanmukhananda-Bombay-1963/
24 - C0015 - 015-TNK,5,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,TN Krishnan,http://sangeethamshare.org/vignesh/Uploads_001-200/015-TNK/
41 - C0001 - 01-AIR-SangeethSamme,5,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,MS Subbulakshmi,http://sangeethamshare.org/vasu/MSS/01-AIR-SangeethSammelan1967-MSS-VVS-TKM-THV
41 - C0010 - 10-Live-Concert--c.1,7,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,MS Subbulakshmi,http://sangeethamshare.org/vasu/MSS/10-Live-Concert--c.1970s
41 - C0011 - 11-Bombay--1959,8,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,MS Subbulakshmi,http://sangeethamshare.org/vasu/MSS/11-Bombay--1959
46 - C0091 - 098-Musiri_AIR_Natio,3,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Musiri Subramanya Iyer,http://sangeethamshare.org/asokan/CARNATIC/098-Musiri_AIR_National_Program_1958
57 - C0185 - 185-Bombay_Sisters-L,4,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Bombay Sisters,http://sangeethamshare.org/sreekanth/185-Bombay_Sisters-Live_Concert1/
57 - C0274 - 274-Padma_Sugavanam-,6,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Padma Sugavanam,http://sangeethamshare.org/sreekanth/274-Padma_Sugavanam-Live_Concert2/
57 - C0305 - 305-S_R_Janakiraman-,8,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,SR Janakiraman,http://sangeethamshare.org/sreekanth/305-S_R_Janakiraman-Live_Concert1/
57 - C0453 - 453-G_Srikanth-Live_,7,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,G Srikanth,https://sangeethamshare.org/sreekanth/453-G_Srikanth-Live_Concert2/
10 - C0201 - 197-Shobhana_Rangach,3,telugu_tamiLa,simhEndramadhyamam,bAlamuraLi_krishNA,Shobhana Rangachary,http://sangeethamshare.org/vijayagopal/UPLOADS-001-200/197-Shobhana_Rangachary-Bombay-2/
22 - C0167 - 120_bhAShA-sammilana,3,telugu_tamiLa,simhEndramadhyamam,bAlamuraLi_krishNA,M BalamuraliKrishna,http://sangeethamshare.org/sreenivasa/Dr_M_Balamurali_Krishna/120_bhAShA-sammilana_bhAva-sammELana_1981/
01 - C5420 - 5330-Vairamangalam_S,4,unnaiyallAl_vErE_gati,simhEndramadhyamam,koTESwara_Iyer,Vairamangalam S Lakshminarayan,http://sangeethamshare.org/tvg/UPLOADS-5201---5400/5330-Vairamangalam_S_Lakshminarayan
01 - C5421 - 5331-Vairamangalam_S,4,unnaiyallAl_vErE_gati,simhEndramadhyamam,koTESwara_Iyer,Vairamangalam S Lakshminarayan,http://sangeethamshare.org/tvg/UPLOADS-5201---5400/5331-Vairamangalam_S_Lakshminarayan
54 - C0015 - 17-Madurai_GS_Mani-A,3,unnaiyallAl_vErE_gati,simhEndramadhyamam,koTESwara_Iyer,Madurai GS Mani,http://sangeethamshare.org/nageswaran/Audio/UPLOADS_0001-0100/17-Madurai_GS_Mani-AIR
01 - C0128 - 1224-O_S_Thyagarajan,2,nannu_kanna_talli,sindhukannaDa,tyAgarAja,OS Thyagarajan,http://sangeethamshare.org/tvg/UPLOADS-1201---1400/1224-O_S_Thyagarajan-Podhigai_TV-Navarathri_2005
01 - C0447 - 1185-M_Narmadha-Viol,3,nannu_kanna_talli,sindhukannaDa,tyAgarAja,M Narmadha,http://sangeethamshare.org/tvg/UPLOADS-1001---1200/1185-M_Narmadha-Violin/
01 - C0590 - 080-A.DURGAPRASAD,3,nannu_kanna_talli,sindhukannaDa,tyAgarAja,A Durgaprasad,http://sangeethamshare.org/tvg/UPLOADS-0001---0200/080-A.DURGAPRASAD/
01 - C0833 - 342.S.RAJESWARI,3,nannu_kanna_talli,sindhukannaDa,tyAgarAja,S Rajeswari,http://sangeethamshare.org/tvg/UPLOADS-0201---0400/342.S.RAJESWARI/
01 - c0992 - 506.MANDOLIN_U.SRINI,3,nannu_kanna_talli,sindhukannaDa,tyAgarAja,U Shrinivas,http://sangeethamshare.org/tvg/UPLOADS-0401---0600/506.MANDOLIN_U.SRINIVAS/
01 - C1004 - 518.A.KANYAKUMARI_VI,1,nannu_kanna_talli,sindhukannaDa,tyAgarAja,A Kanyakumari,http://sangeethamshare.org/tvg/UPLOADS-0401---0600/518.A.KANYAKUMARI_VIOLIN/
01 - c1340 - 0883.T.M.THYAGARAJAN,2,nannu_kanna_talli,sindhukannaDa,tyAgarAja,TM Thyagarajan,http://sangeethamshare.org/tvg/UPLOADS-0801---1000/0883.T.M.THYAGARAJAN/
01 - c1355 - 0898.SIKKIL_C.GURUCH,3,nannu_kanna_talli,sindhukannaDa,tyAgarAja,Sikkil Gurucharan,http://sangeethamshare.org/tvg/UPLOADS-0801---1000/0898.SIKKIL_C.GURUCHARAN/
01 - c1382 - 0927.O.S.Thyagarajan,1,nannu_kanna_talli,sindhukannaDa,tyAgarAja,OS Thyagarajan,http://sangeethamshare.org/tvg/UPLOADS-0801---1000/0927.O.S.Thyagarajan/
01 - C1915 - 12.R.Ganesh-R.Kumare,4,nannu_kanna_talli,sindhukannaDa,tyAgarAja,"Ganesh,Kumaresh",http://sangeethamshare.org/tvg/SEASON_2008/12.R.Ganesh-R.Kumaresh-Violin_Duet/
01 - C2134 - 2150-OS_Thyagarajan-,1,nannu_kanna_talli,sindhukannaDa,tyAgarAja,OS Thyagarajan,http://sangeethamshare.org/tvg/UPLOADS-2001---2200/2150-OS_Thyagarajan-Navaragamalai/
01 - C2937 - 2983-Gayathri_Venkat,3,nannu_kanna_talli,sindhukannaDa,tyAgarAja,Gayathri Venkataraghavan,http://sangeethamshare.org/tvg/UPLOADS-2801---3000/2983-Gayathri_Venkataraghavan/
01 - C2971 - 3020-OS_Thyagarajan-,3,nannu_kanna_talli,sindhukannaDa,tyAgarAja,OS Thyagarajan,http://sangeethamshare.org/tvg/UPLOADS-3001---3200/3020-OS_Thyagarajan-Podhigai_TV_Audio-Navarathri_2001/
01 - C3438 - 3395-Parupalli_S_Suj,1,nannu_kanna_talli,sindhukannaDa,tyAgarAja,Parupalli S Sujana,http://sangeethamshare.org/tvg/UPLOADS-3201---3400/3395-Parupalli_S_Sujana-Veena/
01 - C3820 - 3755-Padmaja_Sriniva,3,nannu_kanna_talli,sindhukannaDa,tyAgarAja,Padmaja Srinivasan,http://sangeethamshare.org/tvg/UPLOADS-3601---3800/3755-Padmaja_Srinivasan/
01 - C3875 - 3811-M_Balamuralikri,1,nannu_kanna_talli,sindhukannaDa,tyAgarAja,M BalamuraliKrishna,http://sangeethamshare.org/tvg/UPLOADS-3801---4000/3811-M_Balamuralikrishna-SRSN_TV_Audio/
01 - C4023 - 3963-Modumudi_Sudhak,6,nannu_kanna_talli,sindhukannaDa,tyAgarAja,M Sudhakar,http://sangeethamshare.org/tvg/UPLOADS-3801---4000/3963-Modumudi_Sudhakar/
01 - C4067 - 4012-S_Rajeswari,3,nannu_kanna_talli,sindhukannaDa,tyAgarAja,S Rajeswari,http://sangeethamshare.org/tvg/UPLOADS-4001---4200/4012-S_Rajeswari/
01 - C4233 - 49-Lalitha-Nandini-V,3,nannu_kanna_talli,sindhukannaDa,tyAgarAja,"M Lalitha, M Nandini",http://sangeethamshare.org/tvg/SEASON_2015/49-Lalitha-Nandini-Violin_Duet/
01 - C4245 - 4148-M_Balamuralikri,4,nannu_kanna_talli,sindhukannaDa,tyAgarAja,M BalamuraliKrishna,http://sangeethamshare.org/tvg/UPLOADS-4001---4200/4148-M_Balamuralikrishna-NP-Thyagaraja_Compositions/
01 - C4435 - 4345-VV_Subramanyam-,1,nannu_kanna_talli,sindhukannaDa,tyAgarAja,VV Subramanyam,http://sangeethamshare.org/tvg/UPLOADS-4201---4400/4345-VV_Subramanyam-Violin/
01 - C5750 - 5626-M_Balamuralikri,3,nannu_kanna_talli,sindhukannaDa,tyAgarAja,M BalamuraliKrishna,http://sangeethamshare.org/tvg/UPLOADS-5601---5800/5626-M_Balamuralikrishna/
01 - C5953 - 5838-S_Rajeswari,3,nannu_kanna_talli,sindhukannaDa,tyAgarAja,S Rajeswari,http://sangeethamshare.org/tvg/UPLOADS-5801---6000/5838-S_Rajeswari/
01 - C6327 - 6176-S_Kasthuri_Rang,1,nannu_kanna_talli,sindhukannaDa,tyAgarAja,S Kasthuri Rangan,http://sangeethamshare.org/tvg/UPLOADS-6001---6200/6176-S_Kasthuri_Rangan/
01 - C6783 - 6612-Aishwarya_Vidhy,3,nannu_kanna_talli,sindhukannaDa,tyAgarAja,Aishwarya Vidhya Raghunath,https://sangeethamshare.org/tvg/UPLOADS-6601---6800/6612-Aishwarya_Vidhya_Raghunath/
03 - C0037 - 199-Dr_M_bAlamuraLIk,5,nannu_kanna_talli,sindhukannaDa,tyAgarAja,M BalamuraliKrishna,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/199-Dr_M_bAlamuraLIkrishNa-Vocal-MBK-A_concert_somewhere/
03 - C0115 - 121-HyderAbAdh_Broth,4,nannu_kanna_talli,sindhukannaDa,tyAgarAja,Hyderabad Brothers,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/121-HyderAbAdh_Brothers-Vocal-Chennaiyil_thiruvaiyyAru-2005/
03 - C0159 - 078-Dr_M_BAlamuraLIk,3,nannu_kanna_talli,sindhukannaDa,tyAgarAja,M BalamuraliKrishna,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/078-Dr_M_BAlamuraLIkrishNa-Vocal-USA-Early_80s/
03 - C0162 - 075-V_DoreswAmy_Iyen,3,nannu_kanna_talli,sindhukannaDa,tyAgarAja,Mysore V Doraiswamy Iyengar,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/075-V_DoreswAmy_IyengAr-VINa-RSM-BengaLUru-1990/
03 - C0170 - 064-Mysore_nAgarAj-D,5,nannu_kanna_talli,sindhukannaDa,tyAgarAja,Mysore Nagaraj,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/064-Mysore_nAgarAj-Dr_Mysore_ManjunAth-Violin_duet-Augusta_GA-2008/
03 - C0211 - 020-Sanjay-Subramani,9,nannu_kanna_talli,sindhukannaDa,tyAgarAja,Sanjay Subrahmanyan,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/020-Sanjay-Subramaniyan_Hamsadhwani-Concert/
03 - C0808 - 064-Mysore_nAgarAj-D,5,nannu_kanna_talli,sindhukannaDa,tyAgarAja,"Mysore M Nagaraj,M Manjunath",http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/064-Mysore_nAgarAj-Dr_Mysore_ManjunAth-Violin-Augusta-2008/
06 - c0178 - 0220-Sri-T.M.Thyagar,2,nannu_kanna_talli,sindhukannaDa,tyAgarAja,TM Thyagarajan,http://sangeethamshare.org/svasu/UPLOADS-0201-0400/0220-Sri-T.M.Thyagarajan
06 - c0380 - 0442-Padmaja-Sriniva,3,nannu_kanna_talli,sindhukannaDa,tyAgarAja,Padmaja Srinivasan,http://sangeethamshare.org/svasu/UPLOADS-0401-0600/0442-Padmaja-Srinivasan
06 - c0509 - 0582_Smt.Padmaja_Sri,3,nannu_kanna_talli,sindhukannaDa,tyAgarAja,Padmaja Srinivasan,http://sangeethamshare.org/svasu/UPLOADS-0401-0600/0582_Smt.Padmaja_Srinivasan
10 - C0104 - 100-Kunnakkudi_Venka,3,nannu_kanna_talli,sindhukannaDa,tyAgarAja,Kunnakkudi Venkatarama Iyer,http://sangeethamshare.org/vijayagopal/UPLOADS-001-200/100-Kunnakkudi_Venkatrama_Iyer-RTP/
10 - C0129 - 125-MSBalasubrahmany,3,nannu_kanna_talli,sindhukannaDa,tyAgarAja,MS Balasubrahmanya Sarma,http://sangeethamshare.org/vijayagopal/UPLOADS-001-200/125-MSBalasubrahmanya_Sharma-Vocal/
10 - C0160 - 156-GBalakrishna_Pra,3,nannu_kanna_talli,sindhukannaDa,tyAgarAja,G Balakrishna Prasad,http://sangeethamshare.org/vijayagopal/UPLOADS-001-200/156-GBalakrishna_Prasad-Vocal/
10 - C0363 - 360-KR_Saranathan-Vo,6,nannu_kanna_talli,sindhukannaDa,tyAgarAja,KR Saranathan,http://sangeethamshare.org/vijayagopal/UPLOADS-201-400/360-KR_Saranathan-Vocal/
10 - C0397 - 396-Shobhana_Rangach,3,nannu_kanna_talli,sindhukannaDa,tyAgarAja,Shobhana Rangachary,http://sangeethamshare.org/vijayagopal/UPLOADS-201-400/396-Shobhana_Rangachari-Vocal/
10 - C0407 - 407-U_Srinivas-Mando,1,nannu_kanna_talli,sindhukannaDa,tyAgarAja,U Shrinivas,http://sangeethamshare.org/vijayagopal/UPLOADS-401-600/407-U_Srinivas-Mandolin/
10 - C0411 - 412-MV_Doraiswamy_Iy,5,nannu_kanna_talli,sindhukannaDa,tyAgarAja,Mysore V Doraiswamy Iyengar,http://sangeethamshare.org/vijayagopal/UPLOADS-401-600/412-MV_Doraiswamy_Iyengar-Veena/
10 - C0426 - 429-Shobhana_Rangach,3,nannu_kanna_talli,sindhukannaDa,tyAgarAja,Shobhana Rangachary,http://sangeethamshare.org/vijayagopal/UPLOADS-401-600/429-Shobhana_Rangachari-Vocal/
